1-pnc4lFWh0, 30.000, 40.000, "/m/01d3sd"
10ILs3Dvgds, 10.000, 20.000, "/m/01d3sd,/m/09x0r"
116C4_1OP5I, 50.000, 60.000, "/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
11gGfPTUZcE, 30.000, 40.000, "/m/01d3sd"
129Fy2Z1ItY, 30.000, 40.000, "/m/01d3sd"
12bmrnsbXq8, 140.000, 150.000, "/m/01d3sd"
14TnxreMZJA, 140.000, 150.000, "/m/01d3sd"
1BuCw43a4_o, 70.000, 80.000, "/m/01d3sd"
1CLmuMFEgrM, 20.000, 30.000, "/m/01d3sd,/m/09x0r"
1DHDME36lbE, 40.000, 50.000, "/m/01d3sd"
1DKCgmEfcG0, 170.000, 180.000, "/m/01d3sd"
1E_jzLpWNKM, 110.000, 120.000, "/m/01d3sd"
1ID3aaxx8rM, 10.000, 20.000, "/m/01d3sd"
1KvbsSNo4pk, 20.000, 30.000, "/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
1SKs3kD9Qwc, 10.000, 20.000, "/m/01d3sd,/m/09x0r,/m/0ytgt"
1SmKwFzdiqA, 40.000, 50.000, "/m/01d3sd"
1TSkVdJ_knQ, 40.000, 50.000, "/m/01d3sd"
1VEDNOWGNpU, 20.000, 30.000, "/m/01d3sd"
1XFRteSfNpA, 0.000, 10.000, "/m/01d3sd"
1XTHCpBJLFQ, 40.000, 50.000, "/m/01d3sd"
1XTMCF1W_2I, 110.000, 120.000, "/m/01d3sd,/m/09x0r,/t/dd00125"
1YMBETzN4O0, 0.000, 10.000, "/m/01d3sd"
1YoChLI2bkg, 10.000, 20.000, "/m/01d3sd,/m/09x0r"
1YwQWFBpxEg, 30.000, 40.000, "/m/01d3sd"
1bGCnzs3yAs, 30.000, 40.000, "/m/01d3sd,/m/09x0r"
1bOXPrzHVlc, 70.000, 80.000, "/m/01d3sd,/m/07q0yl5"
1cM8k0GIRYA, 20.000, 30.000, "/m/01d3sd"
1fWwI3ZXynY, 20.000, 30.000, "/m/01d3sd"
1fYjCl2aGAs, 350.000, 360.000, "/m/01d3sd,/m/09x0r"
1fZj2Z3lAfc, 10.000, 20.000, "/m/01d3sd"
1iR8szT4Rj8, 250.000, 260.000, "/m/01d3sd"
1jAenzgjybk, 60.000, 70.000, "/m/01d3sd,/m/09x0r"
1jUZbxcxDww, 10.000, 20.000, "/m/01d3sd"
1kJHT52A0kI, 110.000, 120.000, "/m/01d3sd"
1kc968WZ9dw, 50.000, 60.000, "/m/01d3sd"
1pAS7L-UIA4, 0.000, 10.000, "/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
1r_1teFn7n0, 130.000, 140.000, "/m/01d3sd,/m/068hy,/m/0jbk"
1rtQ_YOHDic, 70.000, 80.000, "/m/01d3sd,/m/09x0r"
1tnGtngsDL8, 180.000, 190.000, "/m/01d3sd"
1z2FeaSQq5c, 20.000, 30.000, "/m/01d3sd"
2-2V3XHpBM8, 20.000, 30.000, "/m/01d3sd"
2-2XyMKd2DI, 30.000, 40.000, "/m/01d3sd,/t/dd00125"
2-TRXtJ6pqE, 50.000, 60.000, "/m/01d3sd"
25LXKz3wBrk, 10.000, 20.000, "/m/01d3sd"
25T5kgGeGqo, 170.000, 180.000, "/m/01d3sd,/m/09x0r"
27UhSpK-3ug, 0.000, 10.000, "/m/01d3sd"
27Vho54XD_A, 20.000, 30.000, "/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
27pVGh9xOr4, 10.000, 20.000, "/m/01d3sd,/m/09x0r"
2C39wkiTRd0, 30.000, 40.000, "/m/01d3sd"
2CUf1QVlaoo, 10.000, 20.000, "/m/01d3sd"
2CWosdSn7nU, 0.000, 10.000, "/m/01d3sd,/m/09x0r"
2CbiaYL-C0I, 0.000, 7.000, "/m/01d3sd"
2DPaO74plcE, 270.000, 280.000, "/m/01d3sd"
2IIvxnxWZ74, 50.000, 60.000, "/m/01d3sd"
2JMeT79Jyh8, 80.000, 90.000, "/m/01d3sd,/m/09x0r"
2KAXiIYmv54, 80.000, 90.000, "/m/01d3sd"
2KI5DapHfgE, 20.000, 30.000, "/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00125"
2KgFFhOTlR8, 20.000, 30.000, "/m/01d3sd,/m/09x0r"
2LWnuPO7uOI, 20.000, 30.000, "/m/01d3sd"
2MsODXwBdRY, 60.000, 70.000, "/m/01d3sd"
2QK2TN8GZb0, 20.000, 30.000, "/m/01d3sd"
2R2-qVlIiJ8, 20.000, 30.000, "/m/01d3sd"
2Szgz8KxwaY, 10.000, 20.000, "/m/01d3sd"
2U58abh4gt8, 40.000, 50.000, "/m/01d3sd,/m/09x0r"
2WKbCMymnCM, 10.000, 20.000, "/m/01d3sd,/m/09x0r"
2WP80d_q2W0, 40.000, 50.000, "/m/01d3sd"
2ZnpFP5QXp8, 50.000, 60.000, "/m/01d3sd"
2aTVSeC7bww, 30.000, 40.000, "/m/01d3sd"
2bcpaKT6FiY, 0.000, 10.000, "/m/01d3sd,/m/09x0r"
2gPPiLpAPNI, 30.000, 40.000, "/m/01d3sd"
2gXN76J-Xa4, 80.000, 90.000, "/m/01d3sd"
2iwKe2kO6mo, 30.000, 40.000, "/m/01d3sd,/m/09x0r"
2pKkaUuZygE, 0.000, 10.000, "/m/01d3sd,/m/09x0r"
2pdnlXllNZk, 80.000, 90.000, "/m/01d3sd"
2rM5rZ4wTn8, 40.000, 50.000, "/m/01d3sd,/m/09x0r"
2tXCYBl7yM0, 30.000, 40.000, "/m/01d3sd"
2tZ7SSc8iG8, 10.000, 20.000, "/m/01d3sd,/m/0jbk"
2vrDDsT7sYk, 20.000, 30.000, "/m/01d3sd,/m/09x0r"
2xfPXH9VmaI, 130.000, 140.000, "/m/01d3sd"
2ypt3bSUb8Y, 0.000, 10.000, "/m/01d3sd,/m/09x0r"
31jKxU1mKAw, 40.000, 50.000, "/m/01d3sd"
327kY5ibeuw, 110.000, 120.000, "/m/01d3sd"
33REGRja5mw, 220.000, 230.000, "/m/01d3sd,/m/09x0r,/t/dd00125"
34LwyZPAamw, 160.000, 170.000, "/m/01d3sd,/m/07q0yl5"
3553HVNfiP8, 80.000, 90.000, "/m/01d3sd"
35QHLato_mQ, 100.000, 110.000, "/m/01d3sd,/m/09x0r,/t/dd00125"
37xr3DyPbwc, 10.000, 20.000, "/m/01d3sd"
38MQRVvtdgM, 160.000, 170.000, "/m/01d3sd"
399Vssvn81k, 40.000, 50.000, "/m/01d3sd"
3CvJhpMHLTQ, 10.000, 20.000, "/m/01d3sd,/m/01yrx,/m/068hy,/m/0jbk"
3FwTm15bCoA, 40.000, 50.000, "/m/01d3sd"
3GB6244ctmI, 0.000, 10.000, "/m/01d3sd,/m/01yrx,/m/09x0r,/m/0jbk"
3GON9iqIH9A, 200.000, 210.000, "/m/01d3sd"
3KLMI6Cw0u0, 10.000, 20.000, "/m/01d3sd"
3OmhJ07aZa0, 140.000, 150.000, "/m/01d3sd,/m/09x0r"
3P9NEcY_RW0, 30.000, 40.000, "/m/01d3sd,/m/09x0r"
3Qxd3CDQkZ0, 20.000, 30.000, "/m/01d3sd"
3REtdSdP1lI, 20.000, 30.000, "/m/01d3sd,/m/09x0r"
3U7MgfDTL7Q, 130.000, 140.000, "/m/01d3sd,/m/07q7njn"
3UgpbhN0KJA, 50.000, 60.000, "/m/01d3sd"
3UtQSxTY5og, 0.000, 10.000, "/m/01d3sd"
3V7YL_zTgUo, 0.000, 10.000, "/m/01d3sd,/m/09x0r"
3Vs6jCyH5vg, 10.000, 20.000, "/m/01d3sd"
3XcIVh40pTI, 10.000, 20.000, "/m/01d3sd"
3YYzHjvicFY, 50.000, 60.000, "/m/01d3sd,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk"
3_MGBiaAA2Q, 0.000, 10.000, "/m/01d3sd"
3a-Yo8NApp4, 40.000, 50.000, "/m/01d3sd"
3abg1iZDLTg, 330.000, 340.000, "/m/01d3sd"
3cWjU38qgLk, 70.000, 80.000, "/m/01d3sd,/m/09x0r"
3ccuMHzTJEk, 10.000, 20.000, "/m/01d3sd,/m/04rlf,/m/09x0r,/m/0jbk"
3cwJLv-D_hI, 20.000, 30.000, "/m/01d3sd"
3cxtM25ctw8, 170.000, 180.000, "/m/01d3sd"
3dcKjAn4U6w, 10.000, 20.000, "/m/01d3sd"
3ebNvNIrXoo, 20.000, 30.000, "/m/01d3sd"
3epkOM1_9LY, 40.000, 50.000, "/m/01d3sd"
3fX7-liyZj8, 40.000, 50.000, "/m/01d3sd"
3fbmK7ru-2E, 70.000, 80.000, "/m/01d3sd"
3hLcevjUyf4, 0.000, 10.000, "/m/01d3sd"
3iKEm4hSO3A, 40.000, 50.000, "/m/01d3sd,/m/04rlf"
3j0W67ZPNWs, 0.000, 10.000, "/m/01d3sd,/m/0bt9lr,/m/0jbk"
3kJmzZDyCVs, 10.000, 20.000, "/m/01d3sd,/m/09x0r"
3lbJzkctdDM, 30.000, 40.000, "/m/01d3sd"
3m_dg2MH-FE, 0.000, 10.000, "/m/01d3sd"
3ucmEhJGEAM, 20.000, 30.000, "/m/01d3sd"
3ustxp7NTVk, 20.000, 30.000, "/m/01d3sd"
3v1vELFlE7k, 0.000, 10.000, "/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
3y40oN-WDAo, 50.000, 60.000, "/m/01d3sd"
4--Lpt3YPDc, 10.000, 20.000, "/m/01d3sd"
40GvrkNyQR8, 20.000, 30.000, "/m/01d3sd,/m/02rtxlg,/m/09x0r"
40ghjcpDJw8, 30.000, 40.000, "/m/01d3sd,/m/09x0r"
44sr0dbl-xQ, 10.000, 20.000, "/m/01d3sd"
46QE1mzOXIU, 30.000, 40.000, "/m/01d3sd,/m/09x0r"
47bGsgYZDz8, 20.000, 30.000, "/m/01d3sd"
4AOaHKXHyM0, 20.000, 30.000, "/m/01d3sd"
4AumzfG6EIk, 20.000, 30.000, "/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
4BBnZnCFMzY, 20.000, 30.000, "/m/01d3sd"
4BRIbrPdxjk, 0.000, 10.000, "/m/01d3sd"
4BaAxF4XgO8, 20.000, 30.000, "/m/01d3sd"
4C4dfeDruIw, 10.000, 20.000, "/m/01d3sd"
4Dgsprnpcdg, 0.000, 10.000, "/m/01d3sd"
4E7Ga-Izg_o, 10.000, 20.000, "/m/01d3sd"
4H61msyILy8, 0.000, 10.000, "/m/01d3sd"
4HEuzuFT8QE, 30.000, 40.000, "/m/01d3sd"
4IH4KCTb6vQ, 10.000, 20.000, "/m/01d3sd"
4J-rFIucO80, 0.000, 10.000, "/m/01d3sd"
4M8CFX38RpQ, 30.000, 40.000, "/m/01d3sd"
4NbM_GpEnl8, 20.000, 30.000, "/m/01d3sd"
4Q0UocsJoz8, 0.000, 10.000, "/m/01d3sd"
4S4U6XRvRVE, 10.000, 20.000, "/m/01d3sd"
4Svg1BRlNH0, 70.000, 80.000, "/m/01d3sd,/m/05zppz,/m/09x0r"
4TuC-NVwtPc, 50.000, 60.000, "/m/01d3sd"
4UEkGKLB89Y, 0.000, 10.000, "/m/01d3sd"
4Uhe-VX_jCU, 10.000, 20.000, "/m/01d3sd"
4V0keQOlnH8, 40.000, 50.000, "/m/01d3sd,/m/01yrx,/m/0jbk"
4VD4FGVS2nM, 10.000, 20.000, "/m/01d3sd,/m/01yrx,/m/068hy,/m/0jbk"
4VGaIXNUUfw, 0.000, 10.000, "/m/01d3sd"
4WxFMhdbjRI, 20.000, 30.000, "/m/01d3sd,/t/dd00125"
4YodC6RnplI, 70.000, 80.000, "/m/01d3sd"
4ZlRt0UHWb8, 60.000, 70.000, "/m/01d3sd,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk"
4_C20Dw7G_4, 10.000, 20.000, "/m/01d3sd"
4c5ZMqxb_ME, 0.000, 10.000, "/m/01d3sd"
4hlGZVen7qk, 20.000, 30.000, "/m/01d3sd,/t/dd00125"
4lOXjW8rpxU, 0.000, 10.000, "/m/01b_21,/m/01d3sd"
4lX-X4gybCg, 30.000, 40.000, "/m/01d3sd,/m/09x0r"
4oyLMO10V04, 10.000, 20.000, "/m/01d3sd"
4qzELU-6jFI, 80.000, 90.000, "/m/01d3sd"
4sI23gTzpws, 160.000, 170.000, "/m/01d3sd"
4x38BmsSiVE, 30.000, 40.000, "/m/01d3sd"
4z5t44gs6o4, 60.000, 70.000, "/m/01d3sd,/m/09x0r"
577PkQbEZxA, 40.000, 50.000, "/m/01d3sd,/m/09x0r"
58wK1QWGvtY, 110.000, 120.000, "/m/01d3sd"
59MqKY5md9w, 20.000, 30.000, "/m/01d3sd,/m/0lyf6"
5Ax3jJOWVcQ, 0.000, 10.000, "/m/01d3sd"
5BGmrV7_qVE, 0.000, 10.000, "/m/01d3sd"
5EboRT7Dcaw, 90.000, 100.000, "/m/01d3sd"
5G3LO8xL-Oo, 20.000, 30.000, "/m/01d3sd"
5H4jT2dsIE4, 10.000, 20.000, "/m/01d3sd"
5HkKl1QFyT4, 80.000, 90.000, "/m/01d3sd"
5ICrq2XZjKo, 20.000, 30.000, "/m/01d3sd,/m/02p3nc"
5IqWQ6jEKqE, 60.000, 70.000, "/m/01d3sd,/m/068hy,/m/09x0r,/m/0jbk"
5OiAuv08tp4, 100.000, 110.000, "/m/01d3sd,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk"
5S2Zgvmw_5o, 30.000, 40.000, "/m/01d3sd"
5S8tp0Q-UW8, 0.000, 10.000, "/m/01d3sd,/m/09x0r"
5SSn1qmWOio, 0.000, 10.000, "/m/01d3sd"
5XDKSC-LHmA, 30.000, 40.000, "/m/01d3sd"
5_V4VNQs7v8, 20.000, 30.000, "/m/01d3sd"
5_YSVFUjBOk, 0.000, 10.000, "/m/01d3sd"
5cWQ9lZeJLQ, 10.000, 20.000, "/m/01d3sd,/m/09x0r"
5hO-x2VUJc0, 10.000, 20.000, "/m/01d3sd"
5lJZp5vyohk, 30.000, 40.000, "/m/01d3sd"
5np6y-y6kBY, 30.000, 40.000, "/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
5rL0QdIHF6E, 40.000, 50.000, "/m/01d3sd,/m/09x0r"
5rh5-MCjqq8, 30.000, 40.000, "/m/01d3sd"
5tXq7Ptha-s, 80.000, 90.000, "/m/01d3sd,/m/04rlf"
5uB3RSKKeB0, 20.000, 30.000, "/m/01d3sd"
5xYRzfR22oc, 10.000, 20.000, "/m/01d3sd,/m/09x0r"
5xz2heCSr-s, 40.000, 50.000, "/m/01d3sd"
6-5jtj4ROqY, 30.000, 40.000, "/m/01d3sd"
6-o0DEoZQZw, 0.000, 10.000, "/m/01d3sd"
60LOdZIIUn4, 60.000, 70.000, "/m/01d3sd"
61Vl5yTsyYg, 110.000, 120.000, "/m/01d3sd"
61vdanMlQwQ, 20.000, 30.000, "/m/01d3sd,/m/09x0r"
62LsxuBEhMo, 60.000, 70.000, "/m/01d3sd"
642xIJH1IjY, 10.000, 20.000, "/m/01d3sd,/m/04rlf,/m/09x0r"
67_FrupcCS4, 0.000, 10.000, "/m/01d3sd"
6BQAAtGVJzc, 20.000, 30.000, "/m/01d3sd"
6CSyJfYYBCs, 50.000, 60.000, "/m/01d3sd"
6E55m6z8nmY, 220.000, 230.000, "/m/01d3sd"
6FHECzSv6-c, 30.000, 40.000, "/m/01d3sd"
6Go-n4JKtzM, 0.000, 10.000, "/m/01d3sd,/m/04rlf,/m/09x0r"
6H3oX7XeKXs, 40.000, 50.000, "/m/01d3sd"
6JvaRmV4GTs, 110.000, 120.000, "/m/01d3sd,/m/09x0r"
6MYLrx4CqRA, 50.000, 60.000, "/m/01d3sd"
6O0jYWFBYJY, 0.000, 10.000, "/m/01d3sd,/m/04rlf"
6OYnVK1T8vo, 50.000, 60.000, "/m/01d3sd"
6RBrKvTOLsI, 110.000, 120.000, "/m/01d3sd"
6SDaSFPhZu8, 60.000, 70.000, "/m/01d3sd,/m/09x0r"
6ZABu2G64ms, 0.000, 10.000, "/m/01d3sd"
6ajlhNJVxJI, 0.000, 10.000, "/m/01d3sd"
6h8x8NBok0o, 30.000, 40.000, "/m/01d3sd"
6iwOOiYQAt0, 40.000, 50.000, "/m/01d3sd,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk"
6lVFdvOfZEI, 110.000, 120.000, "/m/01d3sd,/m/04rlf"
6mBXQx14Luk, 40.000, 50.000, "/m/01d3sd"
6r3wm6-62lk, 110.000, 120.000, "/m/01d3sd"
6tjLSUMbPhg, 10.000, 20.000, "/m/01d3sd"
6wcVDVP0rio, 60.000, 70.000, "/m/01d3sd"
6xdLGyrbtJM, 0.000, 10.000, "/m/01d3sd,/m/09x0r"
7-bN_karX3A, 110.000, 120.000, "/m/01d3sd,/m/068hy,/m/0jbk"
703lPJIvk2E, 190.000, 200.000, "/m/01d3sd"
71L97wy61yo, 100.000, 110.000, "/m/01d3sd"
71iXgJIvlTg, 80.000, 90.000, "/m/01d3sd,/m/068hy,/m/07q0yl5,/m/09x0r,/m/0bt9lr,/m/0jbk"
72_OfyS2fu8, 20.000, 30.000, "/m/01d3sd,/m/09x0r"
72uM_Wz4ItI, 10.000, 20.000, "/m/01d3sd"
73NVLEoDJoY, 60.000, 70.000, "/m/01d3sd"
751QPB8mDAg, 0.000, 10.000, "/m/01d3sd"
75Qn7yv-71A, 10.000, 20.000, "/m/01d3sd"
78gtofXVH2I, 20.000, 30.000, "/m/01d3sd"
7AZ7Y0fMwWk, 90.000, 100.000, "/m/01d3sd"
7B86MZYEMXI, 20.000, 30.000, "/m/01d3sd"
7BU0rD0m2bk, 20.000, 30.000, "/m/01d3sd"
7BZU5bb3CbI, 50.000, 60.000, "/m/01d3sd"
7CBWFErtB5U, 20.000, 30.000, "/m/01d3sd"
7CYYfSXgyHc, 20.000, 30.000, "/m/01d3sd,/m/03k3r,/m/0jbk"
7CnW8LQWGog, 30.000, 40.000, "/m/01d3sd,/m/09x0r"
7FNPAo2SL1w, 20.000, 30.000, "/m/01d3sd"
7Jnw5bs6vtA, 0.000, 10.000, "/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
7LVjivoNNzk, 0.000, 10.000, "/m/01d3sd,/m/09x0r"
7ONYYoHFQvo, 30.000, 40.000, "/m/01d3sd,/m/09x0r"
7PnbaD9fIjs, 180.000, 190.000, "/m/01d3sd"
7TML1CDRbVo, 20.000, 30.000, "/m/01d3sd"
7VSCcViVixw, 0.000, 10.000, "/m/01d3sd"
7Wat_2UHu8o, 0.000, 10.000, "/m/01d3sd"
7_S7ah7DLOE, 40.000, 50.000, "/m/01d3sd"
7asxHxnNk4Y, 0.000, 10.000, "/m/01d3sd,/m/09x0r"
7b3TCh2Sxq4, 90.000, 100.000, "/m/01d3sd"
7b7yQgrmdic, 10.000, 20.000, "/m/01d3sd,/m/09x0r"
7bHfgmUqHmQ, 20.000, 30.000, "/m/01d3sd,/m/05zppz,/m/09x0r"
7gBrL9sSS3U, 90.000, 100.000, "/m/01d3sd,/m/068zj,/m/09x0r,/m/0jbk"
7gllf7x8Ktw, 0.000, 10.000, "/m/01d3sd,/m/09x0r"
7lJcnWLf0Ho, 30.000, 40.000, "/m/01d3sd,/m/03k3r,/m/0jbk"
7lkt4p4CsYM, 120.000, 130.000, "/m/01d3sd"
7lupbLcKCrg, 0.000, 10.000, "/m/01d3sd"
7p8KMaHHXnc, 190.000, 200.000, "/m/01d3sd"
7pDPvcxpzbQ, 10.000, 20.000, "/m/01d3sd"
7qBNr6OsgUQ, 10.000, 20.000, "/m/01d3sd"
7ue27wIDoXg, 70.000, 80.000, "/m/01d3sd,/m/09x0r"
7urP9pRcrik, 80.000, 90.000, "/m/01d3sd"
7uwlgmP6Vb4, 70.000, 80.000, "/m/01d3sd,/m/09x0r"
7wkR_gi-Quc, 90.000, 100.000, "/m/01d3sd"
8-vETvf0F5A, 0.000, 10.000, "/m/01d3sd"
80Rs3qQwpYY, 20.000, 30.000, "/m/01d3sd"
827oM6vfjFQ, 20.000, 30.000, "/m/01d3sd"
84i2xoVNSnI, 500.000, 510.000, "/m/01d3sd"
84mYtnoKDAM, 50.000, 60.000, "/m/01d3sd"
86PUjaAi_Kw, 0.000, 10.000, "/m/01d3sd"
8AGm9K8brhw, 250.000, 260.000, "/m/01d3sd"
8FBWM73r-oE, 200.000, 210.000, "/m/01d3sd,/m/09x0r"
8GeQ1AxIqEw, 50.000, 60.000, "/m/01d3sd,/m/04rlf,/m/05zppz,/m/09x0r"
8H17M_bRkYA, 60.000, 70.000, "/m/01d3sd"
8HWM37_SG9g, 30.000, 40.000, "/m/01d3sd"
8IfmSpOxs4g, 10.000, 20.000, "/m/01d3sd"
8LGMa8FVWEo, 20.000, 30.000, "/m/01d3sd"
